formattedAddress,googleMapsUri,airport,distanceFromFlightpath,averageAltitude,distanceFromAirport,path_id,latitude,longitude,displayName,editorialSummary
"6550 SW 47th St, Davie, FL 33314, USA",https://maps.google.com/?cid=9293192200299319132,FLL,0.22396467188637262,1358.7222222222222,5.108394029399064,FLL2,26.062720199999998,-80.2342704,Lange Park,
"8698 Griffin Rd, Cooper City, FL 33328, USA",https://maps.google.com/?cid=13335398179904697372,FLL,0.16970658603147967,1874.3181818181818,6.877100606011367,FLL2,26.063750600000002,-80.2630676,Basketball,
"6503 N Ocean Dr, Dania Beach, FL 33004, USA",https://maps.google.com/?cid=9232796821726449363,FLL,0.16053184489968564,1641.1142857142856,2.680346963667566,FLL1,26.0814193,-80.110644,"Seagrape Pavilion, Dr Von D. Mizell Eula Johnson State Park",
"4490 S State Rd 7, Davie, FL 33314, USA",https://maps.google.com/?cid=6685168177047982779,FLL,0.07500322439360974,835.3684210526316,3.4228347761063294,FLL2,26.0673775,-80.20754459999999,South Fork Canoe Launch,
"5793 Orange Dr, Davie, FL 33314, USA",https://maps.google.com/?cid=18084421719244637601,FLL,0.002840627131362837,1141.5172413793102,4.433574569087876,FLL2,26.0663126,-80.2237932,Hollywood Koa,
"9477 N Ocean Dr, Dania Beach, FL 33004, USA",https://maps.google.com/?cid=8105500909613249985,FLL,0.10443474470950012,1523.0,2.507738586291547,FLL5,26.0685832,-80.11254439999999,Barrier Island Nature Trail,
"5300 Griffin Rd, Davie, FL 33314, USA",https://maps.google.com/?cid=10740456723859347014,FLL,0.0889513717420213,1043.84375,4.1321381391228,FLL2,26.0648031,-80.2187115,Sunny Lake Bird Sanctuary,
"9100 SW 49th St, Cooper City, FL 33328, USA",https://maps.google.com/?cid=6002411794738888665,FLL,0.19480253311621126,1979.4761904761904,7.519543409347553,FLL2,26.0633964,-80.27342329999999,9100 SW 49th St,
"Plantation, FL 33323, USA",https://maps.google.com/?cid=14586412776744036958,FLL,0.22185512361589735,3733.6,11.155023144207057,FLL3,26.154374999999998,-80.3077308,Plantation Acres North Park,
"3900 SW 100th Ave, Davie, FL 33328, USA",https://maps.google.com/?cid=3957552823943475316,FLL,0.04822186434428073,1941.608695652174,7.512481434388448,FLL0,26.0783708,-80.2735805,Pine Island Ridge Natural Area,
"6503 N Ocean Dr, Dania Beach, FL 33004, USA",https://maps.google.com/?cid=1540833505727977440,FLL,0.19220529655279428,1594.8285714285714,2.5578918497151015,FLL1,26.081756199999997,-80.1127667,Marina Pavilion,
"9100 SW 49th St, Cooper City, FL 33328, USA",https://maps.google.com/?cid=13792052969826253079,FLL,0.19480253311621126,1979.4761904761904,7.519543409347553,FLL2,26.0633964,-80.27342329999999,Chase Park,
"3770 SW 76th Ave, Davie, FL 33328, USA",https://maps.google.com/?cid=3725425551512645281,FLL,0.21676318411703682,1476.0434782608695,5.929566232476206,FLL0,26.073961699999998,-80.24823169999999,NSU Community Garden,
"4491 Ravenswood Rd, Fort Lauderdale, FL 33312, USA",https://maps.google.com/?cid=12235687328238777885,FLL,0.14709264988401338,248.8148148148148,1.2902195772208092,FLL2,26.068353499999997,-80.17294609999999,4491 Ravenswood Rd,
"2450 SW 42nd St, Fort Lauderdale, FL 33312, USA",https://maps.google.com/?cid=14912908572566609289,FLL,0.1453719656014914,261.2121212121212,1.3633110641196178,FLL2,26.0683312,-80.17414819999999,Boaters Park,
"5300 Griffin Rd, Davie, FL 33314, USA",https://maps.google.com/?cid=10223627753862723802,FLL,0.0889513717420213,1043.84375,4.1321381391228,FLL2,26.0648031,-80.2187115,Sunny Lake Bird Sanctuary,
"4425 Hidden Harbour Terrace, Fort Lauderdale, FL 33312, USA",https://maps.google.com/?cid=6469553114673307841,FLL,0.01206653035337266,396.375,1.8613580556640212,FLL2,26.066219500000003,-80.18183959999999,4425 Hidden Harbour Terrace,
"4200 Alpine Woods Rd, Davie, FL 33328, USA",https://maps.google.com/?cid=12599796822250977614,FLL,0.13666511796290184,1795.25,6.633080789465717,FLL2,26.0686688,-80.25948729999999,4200 Alpine Woods Rd,
"6061 SW 36th Ct, Davie, FL 33314, USA",https://maps.google.com/?cid=17426866856984673475,FLL,0.031491717993646764,1132.2179487179487,4.697986847986729,FLL0,26.0768317,-80.2282537,James Ale Park,
"Dania Beach, FL 33004, USA",https://maps.google.com/?cid=2872746360897790280,FLL,0.11984331401174989,1530.6923076923076,2.5356071707149974,FLL5,26.0688507,-80.1120609,North Bridge Beach Access,
"3900 SW 100th Ave, Davie, FL 33328, USA",https://maps.google.com/?cid=5418794035610018377,FLL,0.2644441045914262,2005.6666666666667,7.6451099804415765,FLL2,26.070807199999997,-80.2758681,Broward County Parks & Rec,
"NW 21st St, Sunrise, FL 33322, USA",https://maps.google.com/?cid=15145026038725194548,FLL,0.08156955758205654,3940.5333333333333,9.825196039599758,FLL3,26.1520415,-80.28404789999999,Soccer Park,
"4201 SW 95th Ave, Cooper City, FL 33328, USA",https://maps.google.com/?cid=10918984831042874152,FLL,0.12755555715347056,2009.2857142857142,7.600457472958342,FLL2,26.068597999999998,-80.27508259999999,Tree Tops Park,
"2000 NW 55th Ave, Lauderhill, FL 33313, USA",https://maps.google.com/?cid=15655940815688201500,FLL,0.15563487845781102,4351.076923076923,7.030425110263573,FLL3,26.152946099999998,-80.2222304,The Lauderhill Aquatic Center @ John E Mullin Park,
"Basketball Court, 1884-1894 NW 52nd Ave, Lauderhill, FL 33313, USA",https://maps.google.com/?cid=2039560783651773934,FLL,0.1642528727974112,4332.666666666667,6.9793352769553545,FLL3,26.1530758,-80.2206901,Cricket Practice Ground,
"SW 142nd Ave, Davie, FL 33331, USA",https://maps.google.com/?cid=10710449855042212409,FLL,0.23579047093293853,2789.3333333333335,11.768242929569483,FLL0,26.078820699999998,-80.34219840000002,Camp Elmore,
"Linear Park Trail, Davie, FL 33314, USA",https://maps.google.com/?cid=3834546422065772867,FLL,0.04724032662848957,1338.2424242424242,5.066693556279728,FLL2,26.065565799999998,-80.2339612,Davie Canoe Landing,
"Sunrise, FL 33313, USA",https://maps.google.com/?cid=14934229079577822257,FLL,0.21351551924918197,4345.533333333334,7.018171155999876,FLL3,26.1470363,-80.2296676,Roarke Pond,
"10511 Lone Star Pl, Davie, FL 33328, USA",https://maps.google.com/?cid=490728951626258683,FLL,0.07317516797129671,2167.68,8.403749841269793,FLL0,26.0788478,-80.2879337,The Park,
"10001 SW 49th St, Cooper City, FL 33328, USA",https://maps.google.com/?cid=173596797631726087,FLL,0.27365148915653315,2108.1428571428573,7.984735720342728,FLL2,26.0621601,-80.2808258,10001 SW 49th St,
"3501 SW 130th Ave, Davie, FL 33330, USA",https://maps.google.com/?cid=6916122425625699559,FLL,0.16877423084172088,2738.84,10.65453118854156,FLL0,26.075128,-80.3243538,Long Key Natural Area & Nature Center,"Preserve featuring a live oak hammock, wetland marshes, an orange grove & a nature center."
"6503 N Ocean Dr, Dania Beach, FL 33004, USA",https://maps.google.com/?cid=2860906650383232632,FLL,0.16053184489968564,1641.1142857142856,2.680346963667566,FLL1,26.0814193,-80.110644,Double Boat Ramp,
"4480 SW 25th Terrace, Fort Lauderdale, FL 33312, USA",https://maps.google.com/?cid=11953536949972442154,FLL,0.0638660354228394,269.4594594594595,1.3998378167765355,FLL2,26.0670191,-80.1743843,Dania Cove Park,
"4200 Alpine Woods Rd, Davie, FL 33328, USA",https://maps.google.com/?cid=968009852503012806,FLL,0.13666511796290184,1795.25,6.633080789465717,FLL2,26.0686688,-80.25948729999999,Reflections Park,
