formattedAddress,googleMapsUri,airport,distanceFromFlightpath,averageAltitude,distanceFromAirport,path_id,latitude,longitude,displayName,editorialSummary
"Inspiration Point Way, San Diego, CA 92134, USA",https://maps.google.com/?cid=6184789054052194525,SAN,0.1017459386218368,582.728,2.4928374126479413,SAN2,32.7253201,-117.1482592,Inspiration Point,
"San Diego, CA 92101, USA",https://maps.google.com/?cid=2218343579612073203,SAN,0.10386621222721763,667.9569892473119,1.1618888243857497,SAN1,32.7368252,-117.20962250000001,Liberty Station Esplanade,
"4470 Hilltop Dr, San Diego, CA 92102, USA",https://maps.google.com/?cid=14459717884533565179,SAN,0.22381707256588912,1540.774647887324,5.462006237367141,SAN0,32.7154101,-117.098558,Holy Cross Cemetery & Mausoleum,
"Ebers St, San Diego, CA 92107, USA",https://maps.google.com/?cid=16399669721656903830,SAN,0.1090555321169228,1904.5142857142857,3.2885829627579004,SAN1,32.7451879,-117.2448848,Ebers Street Park and Playground,
"San Diego, CA 92114, USA",https://maps.google.com/?cid=6304941832505682254,SAN,0.19051274448486807,1801.5802469135801,6.070915260869428,SAN0,32.7123972,-117.08864939999998,Guymon Arms Canyon Open Space,
"San Diego, CA 92106, USA",https://maps.google.com/?cid=17669432032987315478,SAN,0.18223055665613813,871.5752212389381,1.3382700051282106,SAN1,32.7362183,-117.21281689999998,52 Boats Memorial,
"2150 Pan American W Rd, San Diego, CA 92101, USA",https://maps.google.com/?cid=5198192058150694128,SAN,0.2238521600445573,445.54545454545456,2.1040232996220416,SAN2,32.7289349,-117.15423039999999,Kate O Sessions Cactus Garden,
"1827 India St, San Diego, CA 92101, USA",https://maps.google.com/?cid=10963174389893125091,SAN,0.24099674672453883,222.52830188679246,1.4160448137949735,SAN2,32.7241496,-117.16838530000001,Belmont park,
"4413 G St, San Diego, CA 92102, USA",https://maps.google.com/?cid=9938992221463550717,SAN,0.02552272841573645,1558.107142857143,5.455543872579523,SAN0,32.7121711,-117.099672,Pathway between G St and Market St,
"1779 Ocean Front St, San Diego, CA 92107, USA",https://maps.google.com/?cid=18217877600308640055,SAN,0.20959795911295775,2106.978494623656,3.8752937439182977,SAN1,32.7458117,-117.2550832,Ocean Beach Tide Pools,
"San Diego, CA 92102, USA",https://maps.google.com/?cid=15599466612183676977,SAN,0.17500259317285882,825.6808510638298,2.9683140000442876,SAN0,32.7226231,-117.14063009999998,Bennington Memorial Oak Grove,Stand of trees planted in honor of sailors lost in a boiler explosion in San Diego Harbor in 1905.
"2820 Roosevelt Rd, San Diego, CA 92106, USA",https://maps.google.com/?cid=15612247907364146746,SAN,0.13397664535152226,956.3765432098766,1.4192184506192531,SAN1,32.7373632,-117.21400790000001,ARTS DISTRICT Liberty Station,
"San Diego, CA 92102, USA",https://maps.google.com/?cid=8659512466503800938,SAN,0.08021280350688627,1804.1142857142856,6.077955659921475,SAN0,32.707932299999996,-117.08999460000001,El Rey Plaza Soccer Field,
"816 Date St, San Diego, CA 92101, USA",https://maps.google.com/?cid=7352437006409393924,SAN,0.13704471975908833,434.8173076923077,2.042149130405554,SAN2,32.7232424,-117.15709689999998,Tweet St Park,
"Park Blvd, San Diego, CA 92101, USA",https://maps.google.com/?cid=16912211865622298980,SAN,0.052569802763531376,527.1875,2.301691093050406,SAN2,32.7252767,-117.15165909999999,Presidents Way Lawn,
"6401 Skyline Dr, San Diego, CA 92114, USA",https://maps.google.com/?cid=9757980768992994083,SAN,0.1673507490086772,2401.051282051282,7.908988514603983,SAN0,32.6991307,-117.0602672,Martin Luther King Jr. Community Park (MLK Park),
"1612 28th St, San Diego, CA 92102, USA",https://maps.google.com/?cid=5402694762735207547,SAN,0.12707935825380484,875.2671755725191,3.350022049758259,SAN0,32.722301,-117.13395489999998,28th Street Playground,
"2115 Chapel Rd, San Diego, CA 92134, USA",https://maps.google.com/?cid=16052512796038540878,SAN,0.12482746511513378,572.6481481481482,2.4658717009815283,SAN2,32.7258119,-117.14860080000001,Vietnam Veterans Peace Memorial,
"2448 Historic Decatur Rd, San Diego, CA 92106, USA",https://maps.google.com/?cid=7255842226909355948,SAN,0.2424381910425262,1025.4038461538462,1.541140255082605,SAN1,32.7360152,-117.21636280000001,Liberty Plaza,
"1970 Sixth Ave, San Diego, CA 92101, USA",https://maps.google.com/?cid=16273450620824221942,SAN,0.01553577226809255,372.2485549132948,1.8396153996139584,SAN2,32.7260182,-117.1596632,Park Pacific Rim,
"2125 Park Blvd, San Diego, CA 92101, USA",https://maps.google.com/?cid=13829298139396778156,SAN,0.09843197261793443,584.0236220472441,2.5259142488023167,SAN2,32.725131999999995,-117.14772740000001,Balboa Park Administration,
"San Diego, CA 92102, USA",https://maps.google.com/?cid=15599466612183676977,SAN,0.05446288926363207,711.6071428571429,2.9683140000442876,SAN2,32.7226231,-117.14063009999998,Bennington Memorial Oak Grove,Stand of trees planted in honor of sailors lost in a boiler explosion in San Diego Harbor in 1905.
"2440 Russ Blvd, San Diego, CA 92102, USA",https://maps.google.com/?cid=17102531353890993962,SAN,0.15528106211695744,715.5471698113207,2.9742413023889487,SAN2,32.7194188,-117.1416904,Golden Hill Community Garden,
